ORDEM;NU_INSCRICAO;NU_NOTA_MT
4147;b7b7ead5001491c2fa9d3ac2ccd1138095bf703b;
4148;4a8df51afcb030946a8c27a224f941be5fe3009e;347.3
4149;7213733de56dfdc197e52e7afe0363e45c52fbfc;466.6
4150;4a130b4a63c02bc061552a0972675804e2125981;
4151;b647b26f7f08200dec47382293b2902c4730ea35;
4152;642dc964337435615eed2a8619585611ce904c78;552.9
4153;fcfb4c98c5f5dffe59ac081fbd30ada95a6822ff;
4154;66170a42ccbcdaa9373cbebbec6170faf35c1541;527.3
4155;a223de16644fbc2a23b44ae07eb3b7f0757bba99;378.5
4156;faa6e2dbc7658dceb3266f73799a0b7d1ff18d90;398.6
4157;7691a80310443b9df981141a840aca00eb81c9f0;
4158;f4f39a5b1b215f2833dc9a46a70270d64e8e7aff;491.6
4159;e1c524a8c19dea630a0b51f8a7e99d76c0ad17e7;430.3
4160;b5fb99cd633609e0716387de044bd786807df109;
4161;33dc9b46994c23a8d32f11cb00e34865de6fa38d;
4162;b6b214e9130772bcbf34542b68603e5efe0a2271;598.2
4163;462f04616be7f879b8b5bbb3fe411f2675c5d9ef;
4164;8681e4129484017301392baee247f303234e8364;365.1
4165;ff2c049668afcb7f2b7f9b38125c57032c80d43e;389.9
4166;93c6b4ec263ebc459c28598f28be6d3a488bddec;
4167;840d03b7ab4f7f3010027eb08e1434139b92cb0c;379.1
4168;1a757ac6006012dcc5a3e81c87fabd6519976a3f;551.1
4169;27d1c5bef9f230867c4fc50de9bacd31b4d54c71;413.5
4170;6657aa8e0d0f4509f77a3bc75f28af73ced4ad41;428.4
4171;07c3d4145d97bcce7853a64a26c67ed57d6baecc;
4172;92f6e083a051ed17a5638d05f5e71083e07ba739;630.5
4173;7ab774345ff5dcdd8c4ed4d9d8ddcf56220c9ff7;369.9
4174;f9b051c5f5f9aaef1da094ecdef1ef50de0befba;549.5
4175;4f81e049211af9db4509f6caac61f778f0b14632;576.2
4176;6068fa058be99f730371121c6942150eeb3f9ae9;406.3
4177;5c8368c3d7fe19bf252127e7b18e53fa5e7e64d0;414.9
4178;e3061c33df597f60a1f53ef8e9910f3b47c464d7;
4179;57e1b843c32951a48ed442b457f6d8292eaf14cf;
4180;ecc54de02f6cf651be78f6a25e33b8255fd08b14;
4181;078544d338a818309a326d6d9c7aba18095aa8e2;339.3
4182;f02bb817ce05f7a321571475f07ef9c3929eaab9;497.1
4183;23a1720f71bd81f6d77352ce6e8f08b40b069919;713.5
4184;c257110f5121671e26603e694ec12bf46b0990e8;
4185;0f4036e8540863d914bc995a9094027e90cd61da;
4186;b0a9d0371611f0a7b0e2f61d95344e0c66ad3ff0;383.7
4187;7a99063aba206c8da9af0a1a1b7ac3e7fe5dbfc1;
4188;65b62e1c07e46c981ba60a6b1c9dcb9ed24a23ac;587.6
4189;2f9ca471a35a22e35d9796c95d7844262f042f0e;544.2
4190;e2fb374dc09da11aa45ef2ae2ee7f5b1391ce10f;418.8
4191;8640f2eae8ba8b22304fb748750eb8a73292a8eb;361.1
4192;8303ccc384a8c206724dfc7658d508496d143551;634.4
4193;4b6de09bc0cc30a9ada9faf9e2ab48f325f444a7;487.2
4194;c4acfae50690b06f2377586831120728a617842b;407
4195;4aca148bbfbdd2276980dedbb4812e4ca4319712;544.6
4196;27a90785889c4de5dd0d839b59cd3cf8a8f72dd7;485.4
4197;d062934412a9d064044f5d97dc906e966f0fab82;363.6
4198;56ae83bf256a347930f5813cd1f6d3cfa518929d;429
4199;557d7787791b1501d7aa202a1a543ff7d115bd2b;372
4200;cdc4e60a1bc1993b813a50bd0618df8cd36a9747;
4201;cee2955e864814060f1ff66eacfb7a56830f221c;
4202;8c21c11e8c626b3864af116e571ed7ffdc10f01b;
4203;c749b0b33faed394cc798193b04a5f124acc76bd;409.3
4204;50a4735bf4cc831855fb5b43d3ce203e3cc3cfe8;
4205;15f0c736f6e6e8c8bc7f63f43f8944fdcdc1a62d;
4206;00c4f86694229f4fc3b477df696c4f89dac52ed3;382.2
4207;aa5d40b46328df872c4234ee5fcdeb622c427c97;
4208;85ec124e8288daa0cf35e018f7295f09fa657f5d;696.1
4209;e86cc818b8a882b1158292ba2002040659a8ac28;450.5
4210;029ba68597bf490a4858345b6b0ff433fcec1199;439.8
4211;f24d0812f87f641d2acdbee8deed0a85dbee15be;378.1
4212;61ff84095d8eac374e511feb00504bd12cc1e5d5;474.8
4213;bbe4c79a5f8db4d913a1fb6c7dd93e21adc00c63;442.7
4214;7dddb1ec1ec709d3342037ba8dbcc2ca9863b683;538.6
4215;62e0807d5a12303cd47a7f02e7324c4e29f18225;
4216;705f225d408fa38f4dc87cf8bd47a792ac70bab5;462.1
4217;a9db7c6972864ece06e5be0e20351743691d519c;
4218;209d76e08c064bc4e045d3a72bfe88dd526213e1;
4219;3db5fa745a6d29cfea59fbd9d5fd9b189fe2010a;
4220;140b97dc65fe691159bfb3fea5b8f2c6f8df3065;447.1
4221;f592285bb8ac669a658282d53674f48d4bd8c268;548.6
4222;8edf84853d748a35e00aadc14b4983fedaa18b11;588.3
4223;7e555ce11fb7affba84f8b07bb8ebf71f6870d12;617.7
4224;4d46a61c00f10254ab8dc71467e9c93f9d541704;369.6
4225;a1deb4d6d91c481f093ba0856fca83fa28fc61e0;532.6
4226;513a09d64837f140e637ae3c114d04579baa77d9;653.7
4227;c21cae2f89bc0d08c7f45ba0b8ab4d9c6a74cf57;
4228;83ae0176816a506e4af736d861d6047facc3e021;541.7
4229;375e14d517892563121f5bd00759d3be6a16ffcd;
4230;de045be403d30d69ba0d377b3d08246ca3e0f655;755.3
4231;33fa29e869bbac3a11b08b374fa186f45f456887;473.7
4232;6ba766ad50a08686ba8e9ea6f314f37d73acb609;
4233;610ade5e7f919179b528664cf06d6ef1dbc7b5de;673.5
4234;7726a19f7711e130ce088a940aee7dda1992130f;
4235;3e342a8736e5bd76a9015dff7eede744e023c1eb;388.2
4236;79435b1c00fa6bcd19ef9d56f5a1aaec573fd9b4;437.2
4237;801804594a6ed57b94798c4c7921d48cf3ea0991;451.5
4238;e16c893bae7057ace52af8011a8ad34c57ff2d48;
4239;3c17cc6b6d662bec38180b369c32b8f18264bd0c;466.6
4240;c80af97a429a0adc728aca20b34022afee944ee8;
4241;29da32904a9e88c235e161e53d9d38473d05b6f4;428.9
4242;66e9959cf5d9d5bacee537bafec8a7235c311020;394.3
4243;50432e134eb326d53926cb47b93cb97110523bb7;492.9
4244;fffba56f19ded39136ea295db05deeb2ce0c0dbf;409.7
4245;2905ff6c25b8ff2d71840a9aea3f9f7e7f47e2b0;
4246;7fbce3c94f0257146309691744e345a377b57b97;
4247;5c731827acbb3642e85cefd16b6609fa9c1b74a9;426
4248;f7d35a3eb92b44535b2e3a13bc2d9918ee154a7c;363
4249;1d7bc3623eb7b287495e40834aa8f59467d0c89f;432.3
4250;433d65e21979623707350e27980cd2b8b271759b;
4251;fc4ad46df1a24c98f84b87a93b61c94053e62576;453.2
4252;9b7d52efa6d225410979d3cab80d8bdff77dd96a;479.3
4253;c64c25b7eab3cbd1a75462100cadb849d81ec4f8;375.1
4254;c744037fa92d212452174f04582c84f2f2ee349a;510.4
4255;509c142bf555415b26acb2b0ec96c071c0e30271;
4256;5c53622029906c78abf03055265f594032e7e546;354.6
4257;5bea7518e20261c5657af2aa6fe1380196943151;
4258;99b56712b51301e433cb8e0ee30d49ffa0b8fdaa;709.3
4259;be525d4518f6382944861728dff2d5145b13ddd1;433.7
4260;7e3bd4042d7a61ef48dd7e2634323b374216528d;445.5
4261;3bff02cf20ca6fb8037e44d0f7f3e4774deb5230;519.5
4262;ca1d5937ae9f2a8d602834938b2743de7244cfdf;
4263;0bed5ea80bf6e886e9268b17c5abfb179fba6962;
4264;966cb063d84d9dff8c1e35489315d43cd0671dde;
4265;af2a75984694e2e12f40c2f3fbce1e88d3cff11f;
4266;5942a2381fdf33eb46000f63b36343491c2db578;402.8
4267;1302bb7783956ada2666ba79b94610d5c486038e;
4268;5f2831b086a1ab27e61331a4f4f1df4864a14377;372.5
4269;c68b705809bcc41d5456fb7035ae40b651336d3c;
4270;9e1e18f5087434842dc927101b88c3955561b36a;434.5
4271;e631bc37c1d0eab7fc62d773a051e875d24e80f4;467.5
4272;6188bdac70667b398a0a89c32b6d594856533984;369
4273;c476ffd4a341b359923894416d2eff32b136c01c;426.5
4274;3a9aff08b0c86baee0568aadbfbc4c6853067220;438.6
4275;5df39a940cdcaac1bae2775114b4f9afde92d9e2;461.1
4276;1d2f3c270f787e0e6772ef8b8c7770fcbe1c5fb9;465.6
4277;02f801ccfc6206e89fad47a57079ac44d219a48f;565.3
4278;5ceb0f637c3a168885d81d5f4a2c9a520082a287;361.9
4279;221a9f69e66d5c077d10365a07bc30f2c5492c4c;392.7
4280;553ae13120753e50756eaadcb79a00f50a5af995;
4281;852994d2f2e39fdbabb9acccd74c8db61d1d7e81;607.8
4282;f16aed198976db727b78ee42c120b3a61800f45c;
4283;462d9346e54d53981b2b5d14e35501b296a661f8;584.4
4284;d71694e09270f27b4bc7b4d9e6625dfd2063a3e8;494.7
4285;cf0747bef5eeec5aef95acc8b73ed2f3f3419374;
4286;985d81afb6e064d37af40ec46d28bc0833d62fca;386.6
4287;f01e65e439129c7b265930b9a683faee34560d7b;708.9
4288;f606ce165c205e19689a98322c46a1a85aa668b4;
4289;48ca3f6cf0f1624a2260ee5aec49e0ff5f7a95a5;533.8
4290;b5785d530a729529845f453e8fd47a1e444258f0;419
4291;f0f3524098618cffc7ef34901b9f91b20cb43603;433.7
4292;9c859991484a4c94945e64ab8699a6a5fe4b8991;
4293;b8635486a4c32410d7e5d9bc9d6e0c24c6d8d153;563.3
4294;65b652deebd25a9520c6abcd58d383abf5870471;464
4295;fb5acce67110f81bee293697e7c3f80e709867c2;600.2
4296;fafc4cadd03b6a114b1f6f884ed3229d031a5906;434.5
4297;c2d2814fbd494fe1f73653eea9f7b8215f88f400;
4298;133e7b67848698cebc5bb87adc133ac122094d6a;374.6
4299;879f3d990c39efa9f2523d463ddb72305cc53bd6;548.1
4300;7fbd0b1cac775bc4d6078b87428264976fc24972;
4301;449965abf75005c4012f141a6fdcbebfd6f0ef97;364.4
4302;a265d5e2b48d8211843a2121d7104e44ff0749a3;380.2
4303;50f431d484aa9c534299bf6b47caf2fb9f94f244;601.8
4304;d92b81abc0bad86e09cd1d6d55a8ac412177f158;408.5
4305;7625cdd868d8379bc33ef5def5c74d03dd5a5a0a;464.2
4306;c589242332c0a27224d8eef92b7dbe0e982f5bb0;354.2
4307;dd0b341b272c403ac42a59c5b286f310f7f6f896;670.4
4308;99e6855731110b5ceac63e4e1660d3f8714edcbb;343.6
4309;b9404373940d31d78e2f1ed178c812b62918a484;
4310;03ad86c526c2ea346ae08e9e85163bde284a1057;568.8
4311;382d13d7a03d98489cff52f89bd3afc04275a7ab;365
4312;8dbae83c88a5ac4cdc6bc953800dcac3938dd44a;
4313;e70dbfef1f2b9cc19d17bb061fd2d6e05969a750;380.1
4314;47e76f292ad56c5509acbe826b97b0c0b4dbb592;
4315;44a7178781dedf06d4ddae7edb87e3dd6bca576f;422.4
4316;6cc7ff13f5ed53b0ebfe8166904c5e283e69104a;383.7
4317;637b774e02acc7d6a76c0ee89bdb02eb65e5bd26;414.3
4318;697aa471ad5c6008511aa1b6f79f31f68eb29ef3;468.2
4319;e5eea28e752380e5bd84451ee0a4259478b9ade8;
4320;3734da82b5ba5c816d89c479287d415932f8dbe3;406.2
4321;7d28d3242234d10f883cab7cfd5da69f25d69668;347
4322;086c78d54cff2ab237b4b1127630667e5375e470;473.9
4323;35cec9758b51dd9792b071e95440f791a249ff92;
4324;ce1e5c4f01dc17a7c17616cb63383221bdc21937;339.6
4325;d39b8bbf5fa65860f058d21b6ad0f17a70da20d4;449.5
4326;c1564284fb92089236deed877f31fabb749663ad;457
4327;8fc6f5f6f7153bcce39ea65cda7dfa7c4848666c;496.9
4328;5148a15aebdd9f5133f894a95d34f6bee484e8fa;445.3
4329;1f13e0592b135d81a2829aa3bfd2c53c16c4d19e;557.2
4330;00adfaa247d1bbfb8ce4680e2f4c411d38d3423b;511.6
4331;af2a8eb8a35aa7fcf97f214b44d187951343eafc;
4332;261c75710fb58332a5b7477430b7c902291eb919;
4333;d0feb43ef4f817f862d6b89949963a97e2aea9ef;392.1
4334;f4a949ee8cf707a44019fbe0da75556b8f8c8d2d;710
4335;a411575da9179b1ba05f1d3a099dd957139837f9;
4336;e301a1ead4a5f331029850077649689e03f3bd2e;393.6
4337;1f96aa2205e628a954f2f9810083d4fa5aefaba6;
4338;e9dff859f01936c3ba143d2f8ea32ae322ac65bf;
4339;c1985431687029181ba816b6845cca361365771d;
4340;269c693e60098392947a136ca71b0effa0a09527;508.1
4341;439e7afb8f3f7a8fc2e8916649d024805eb6ee26;453.6
4342;83e3556793edb49f6d482fa1de59c13eef38c8b4;462.2
4343;aa7083f76cd4f8317370dc05e45bcdad5c9db927;
4344;9de20f78be6bd4f302c3645a62ff099c98c830b4;479.8
4345;e98e90623877891006b10eeaa8329d73a940a944;342.2
4346;5463a5018534f153266405207940de1af4c4b615;
4347;1cad18c2db4d56543856e8cc832dd0677044c8af;610.9
4348;3d88fc3dc6f58321d494660ad9c8aec6f69e11a6;
4349;57275e692542645668c9aec06ddbfa4fe4156f1b;441.9
4350;ae6347d80bb9aa91405e0e2f50b03a284497f489;370.7
4351;590f3876cfec51d62275a2be034217506ad7d9ba;590
4352;fa76582d6df1d9e198f1ccb7c7bf1052bfd6197b;
4353;7779b8467a6e9e9fc939b6b9938afb12b7cb0ebb;627.3
4354;6e6844e4bd2a21ae6481918c01be8731520af816;392.4
4355;cb04aed80e8d001e45f2b034740873c75e585100;
4356;6bd3eb7c6d6031e204185326a492125a46c6a8ea;382
4357;a42922127be3e739b0eb7730b4a40eb4c094c66b;587.3
4358;fe6a17be574640026980267fc9afe5d43d4cec91;415.2
4359;f5559868e9046da21a1b6c310c6f8e9d29800a09;429.5
4360;c5bd40ac5fb0be4f0bf20fe9f29f34aceb237a6a;656.3
4361;146f20890a306c8c6d7ef4607e8d6c7433854659;556.2
4362;e0337e619a8e61f88f3f0a385df2ee447efc293b;358.1
4363;2f6c328a3c247367b22a469428104664ef84c37b;424.8
4364;382ac9f2894b1c3b8d25af52cf3d63328bcff273;445.1
4365;4770c52ec8e03638f0b7f38f8a6c16c7aca6e27e;
4366;04fa5d316148ef2ee2a3254de6e667699cf34d01;522.5
4367;6677e83cd8f37f3abd9629a82e6be504d7b4b2c4;663.5
4368;7619162148e3d8dbe26240833b5e9d747655348d;843
4369;204fb33681af8a916f3bc9b83c22b720032fab39;450.6
4370;1cf24e273af8d49ea852d9efa133e077ffafdad9;364
4371;2743f3a4dccf2641202b98432b6e92e998485846;404.2
4372;22155bbee513a6b85fa94d3fd98f24cf4394ce14;
4373;99de2cacc66ae58a2752caf2cca0380dd8504942;413.6
4374;99fd1c076d02b22800b51bfdf177876a2e048f1e;535.2
4375;3115ad68cf28098c6d0e5fdc9a1ae236bcd51a8b;716.3
4376;c76912f285743b4b5814bf392b8d0a1279e6cc28;598.2
4377;24cc1c6f46d2dfaa168ce49e2ea676544f395f56;400.7
4378;409fa4e1aff736224e2983dafde0e71e4d495b38;475.3
4379;f54bbd455c46bdbcc996f86962f7fafaaf9e177f;436.7
4380;f110ce6d6765d8d194a6844f2802111a636f2c5d;477.5
4381;be1aff9e475451ca374de76cdafa84636179c76e;487.9
4382;cebd323e7a971183612f8c9e90a64003ff00329b;
4383;003077a38f98553263e98bb91679605adbbae43c;
4384;9a2265bcbd845211ddcde4d0aa487aa0cd759d02;417.5
4385;8b2095af69705e8e47fe8859b5bf303fa67ccfa9;480.1
4386;c8080a159a8aad421f692f9aa6ca65f368eca2e3;650.1
4387;262d51c16122b7af025aa9656f916521bd07e67b;401.7
4388;1275f184ace7874ac7831749ff6a6d068974a1c6;
4389;07b1d3d9264353108d2cbc35a282a03f5e2d3211;
4390;45a069d03e9ccd4f1222c2a4854c60bc2ce2561a;483.8
4391;eddf1bcbdf97428d04545024707dbd0a7e90ddc4;524.2
4392;d1c35357676b63ed9596f92213e30a271b624c90;603.6
4393;c42094cbf5ae12ee71f5f0d9d7c19ca94a8227d2;367.4
4394;48ea9a3d3d2caf3de961d5d5185618795e4d840e;559.9
4395;0ddccbdbf60cf44933dc181903b6b5abedadaaba;334.3
4396;648d73c39b1290b339d576681a3bcd75bb99ac02;
4397;cec725570a8a8458b2b8cfaec689fe8a00bb3e02;611.5
4398;e0e3c430659310f3c81c057c44df39cfab8dc8cc;
4399;036184836571ccef139a64c4df54e5c44518b50a;537.2
4400;6d37944ee0a32fbd005c2a31bc3e1d46871a7042;340.9
4401;a7a64ad8f695816e9b675881e84c585ada91ae85;
4402;b58036e7e2dc644259f64309eca8e72276622c3c;580.7
4403;55ba44cb0717e82e94d3364e1f17854ac0e5142f;454.7
4404;5d45b289b16e5e7b30410f37d2b7c820d0b066f8;473.5
4405;0fff94c13830ac13ddbbb57ee097ad34835a58bf;410.4
4406;ab0b8a54157dacef585e11f4a0cbc3c72f3c055d;630.4
4407;58dd108d54634bd7d84748e047c23ec531e8818e;368.8
4408;fbdb96120639ddea4499698ed7c7433fb0eeb015;451.4
4409;3f7eb50d9b5843f52b5f547136a13bc13d1c90f9;663.1
4410;25f16e315f63331621c217f68074fdd9341de974;493.4
4411;a103056b694dd2bb8d1ddf1485774c2867bca932;600
4412;b1887ab843d975b86e13e285433bdb840caa9b20;
4413;402488493b1d14c4f42d69c59f2f554532e0cd52;551.2
4414;ef500e2c39d56ebb33c2631c5e0890fbd34f779b;406.7
4415;30387251f6cc5bf9823117d40ba0791401ee3c45;
4416;896065c342dc89b24a621b72b3eecf81e91c286e;350
4417;b1a66bdf8b53f4089135d552e64eac33aec3d539;561.2
4418;6ce862a14e90abf89c0aef1186784f51d74d8039;418.4
4419;654f9310e0507f6048c56a92296f7c0c33128c93;428.3
4420;fb60b0a2c4dd126b5232869811acb591055ac59d;414.2
4421;f68db0183ebfe64367e6b11d97f0cd244b6af772;405.9
4422;721c4cef9774eb7fa76117c92abd1f32685b5a2a;513.6
4423;c021b21fb90292ccbeb7e5bdfd7c7c84b2937502;
4424;d06aaeb72b26b5bec9d5c8937b2900fbf4784450;496.8
4425;32555db8d2e5fa04b219a93041f4668f65fb605f;538.9
4426;09c52c90fcf9bc47b3822d8888f10957095f6c9f;459.1
4427;84fbfcac338c155c20f94c69bf9f9165e386418c;384.3
4428;75cdad5ab5b9d771e4c327a136d857e84f175a5f;700.1
4429;c2513d1efbc3e8f07fa2c73e4a79440c596dd5d5;
4430;fb62112210c8a840144502d0a1617a1a424db981;445.3
4431;47ec6917b29f393e96eba99cf69cd10aeca03cd3;419.9
4432;9a0f35cc4a442670320174bccd1148e225663365;524.1
4433;8a66ee9f03a421e66f21cc287734da36459181c2;716.5
4434;53a306911ea182373caf97e9c2c98c033a3dfdbf;
4435;955618770e2c230dc99b59edeab640cdc1203f7d;372.9
4436;91c97aae0f1d05de3d04acefd3e5ec13fb106dfe;592.7
4437;452848520710eb2fa895bea6b9e294ad60eb30cb;
4438;d242fdce51b3650889f20063375071becaa9d8e1;466.4
4439;7eedf61b331f499c5c1739a043f433108a987618;521.8
4440;4258861f938d0247dff00d2c015c712c10f97cf2;420.7
4441;cc71268d58d6b8466885ded5934448a5319e8632;351.4
4442;78d9e011b123590a73ce2d9c56bff2e03baaa1c2;
4443;74d7aaaa88751394d33ef8cba64ab6b6ac132b9a;484.8
4444;f385c648ee6b5ea53a4a362fac91edb636c555b0;
4445;3eab6583e7b5841eed2595de162cde76f20aecde;623.9
4446;41759d4aa85092b2e0fe7658638572b477f9ce59;405.6
4447;e3de17344abe53ed69b6b6f5b568c24276f3d6c6;421.6
4448;2d7303f54a5c648b05760356e862e3d3b1d59217;423
4449;feed3547a6e7d11ac4756a306b316befc50995be;462.4
4450;d9310c944bf69bf7e793625aec44947ac8131c59;476.4
4451;be562320ee4db979bfffbedb3abea64ad0d46866;457.4
4452;b94dfea9c2196bee1554621a282cc05cf6244dec;
4453;f1c921d58c7bca9d3359e2a394e51ac3846ca438;500.9
4454;b1400a8d25fb17a0c678c7597d9f150f886a6baa;547.6
4455;eb6149acee68c855e17124549f97e09d9c0b4e7c;593.3
4456;9179dfa5da06ecb48f2b92a892bc2c6ef75acc7f;
4457;bd4e99d61a2c8230c72e9741c4bc36dfa559658c;458.1
4458;208c9a88791e923d6894a7e6011af9c4e95a84ba;
4459;f9ab95cf5355abaeb204d1fc4918c380bade166d;362.4
4460;a22873fb9e0767ad830ee062b0333cd293b6f0df;511.7
4461;3e137744196025757a824c2f45edc2acc05bf195;458.7
4462;4aa8e038b1d41a9476661be8ece4394c369c7917;423.8
4463;686928ba2a964288c772924b0e2e07bff8085ebf;586.5
4464;81c02686b618ac8989078db128a10bd062bbc1c6;398.9
4465;99135771ce1dc489a38f6e1647af1b8e04340bc1;389.8
4466;6026eedf73b443cec30bd711a976c326b2dddb53;553.2
4467;0a75dbaf12d56ef1c50411d39dacb4871bd9f591;420.1
4468;3cddad68dfdbd539a8e41e558043e874f83340e7;438
4469;744fbad86f2b4cfeb975bae394de16dbba821a9b;408.8
4470;70523d9ed703d20552fc0d1d348230edcc4381d9;
4471;75f4cfc063b39c770f7048931495bdbecfb40ae7;467.1
4472;288768a12223615d50411864abcb8099457a1ee3;520.2
4473;a276820d1ec98220bd114e641e4eebc7c9ae04a3;
4474;fe3249615f793b7ba5f155cb7adc10f045d082a9;555.2
4475;876c24b7e96d439a51ae2c4ca7e91a85e19e84bc;
4476;47cb3f0dfbcf3a7f81e127ea9915ae953004e19f;452.3
4477;4501eeea8d740d38fe1bac6df1e2e7c17374032d;360.7
4478;d6e69442d648dc2444ebf74085dedf69cd6ae31f;
4479;26676224aa88902fd35923369b61f231d0158cc2;370.6
4480;219a711970797900a87981e63f10ab2ea83d1d5c;630.2
4481;ef55ad031ccc10799c707debc5f417e4a3f01fde;404.5
4482;cf2c60d8e4f291de0b33e1abd0c86b726c417c54;416.5
4483;e886454b22326307324d0cf16e6360cf0c38d751;464.4
4484;9810f23f3ebc10df3ccf0722cf5896a419c17147;447.7
4485;218fe2e7bf96e329f4607b1b0fc452d2761f383a;434.9
4486;212deeabb77a6c2387d39f4d7eecec32bd124543;411.5
4487;4e9925751a0e4d5496f5861adce81988e0b46090;731.6
4488;41d810ab048996f6c79efe712aa6860bbeeb320e;510.7
4489;b74916a4b14244eb50d84351a887b2af87fff38e;
4490;059fec4f9951976998ad183914081cdb50b44640;469.4
4491;5617a3e29c78f6700d2745d411effe8395f03dd4;526.8
4492;6b2c7ae1a6e152c7de16c14973ef1b34be53284e;430.6
4493;2dd753f31ad1e02d31f474d4ea5660fb5a38311d;
4494;567ed26831c6cb878c09b79fece508491f2192e8;494.3
4495;851fd93f9ee7db2a8333035fcdcd7d038fd628c9;
4496;d8ea9cdae6274c03eb1f8c9d6cf7b4bda1a12bb0;
4497;6b0461176f4a221c894f45a57d3dc34b38644122;426.8
4498;f6eea6cfbd0ba82866c54e2329692c447cece05f;378.2
4499;ef688cc47b443401a41b66026e1cf740151743da;535.5
4500;74349040e2d167a0a227674c4eceb81842ac35a7;449.1
4501;cdf20cdd284d070e092b51412991cbe5eab9033e;
4502;5eadf491df8bea6c8d3377e54b69c2739a7e44c4;425.1
4503;8fd05c03cdebc3fa8abdb3b18310669765afbf3f;
4504;705037b302c3fdea5eba8fe133bdbb40635ccb91;
4505;7d2bc55cb58c18e3ba5177fc2d7f829670ff3f2a;
4506;a3520a0f67bcbf9f77be89c8f5ddb1a840f1851f;473.1
4507;e901ee7c34349b8f66e2db13d3b146eefab49274;
4508;ff0422c554a9e0f31d2b271384ff9d452fadff79;430.9
4509;f5ae0d92e0aade9aad73b41771d55f11954f3bf9;405.2
4510;9435033091c1e4b5b9c2d2b50c15ded23fec8346;
4511;5a9287634044d540bc224a09a46e81ffa390a51f;496.3
4512;939adc6eeef69019fa869ade36d0252a92af5680;470.8
4513;4174ca0e998aa0d40aa41ece8bd8e2d1d6ea306d;
4514;ed6f486b519b6f53a490ed6faa53fa4193fd0833;341.3
4515;7e633a3f802edfaf58204df797d24d68d54d09aa;628.8
4516;92d8e919abb4ab8b07cfe364d4206332e241a127;465.9
4517;3fcd756a53d700b575221e282af93d90532ee79b;548.2
4518;37a061dbcdcf00e682ec70e6da788d37ba9632cb;627.7
4519;786379ea0056a78d4616c6adb52858c5fff9c9bf;474.5
4520;08203f2521785fb81d9eeeb93226bf0fe098cdcf;
4521;b0ba7771c9363cadb53f315e4096864a6a35861c;577.5
4522;4a8fb7604c77da2318aacd65705c96db8657d4fc;
4523;5f571e28cab334d41fc8507a375d51fd327632fc;
4524;a18e49c51196d983655cc8b5e3b0f47a76846c2e;580.8
4525;f727c6f43d3b65715df070cd7b8ab9db6136757b;431.7
4526;040709eaa4dade63cf40c01934050e6b41d88bd8;
4527;c879d135bc269e26873caf3d560e6562a96bb280;506.9
4528;2b5e7ffabe4b617bf82daee7e78a7c9e56cd0b2e;502.6
4529;0e862aef77500771a6270f0572e69810ede34cdd;
4530;b003065a2ea3e1c271f2facc8c05225f30df0c82;595.2
4531;9b5fd670b2236b0f706a52c4b2dca51649bf8cff;556.1
4532;c87746a07193c841f33c7759a6bb902a92795688;460.6
4533;ee5b93602fa1a808bf146f29b35169a2d83116f3;530.3
4534;b9186b31fb76767b791d7ce225b75ac2d3556c3e;
4535;26db364df294713555179fac3331e3bdb21b5833;489.5
4536;756cf2948be428bbbd9ba6b7d7eee14306b115de;
4537;12f7e3f2da59bbb6d6e714e47455fca9b536b153;423.3
4538;d55c9b0eb9648c7330243c742c282ac67560543c;477.7
4539;77e5ad28566ab4e3758ab94b50536010c751a848;442.9
4540;0f135ca82649ff8cb218e3a94f421aab51b33732;418
4541;cc5946f78cbc17ff229b94b24543624582523640;381.4
4542;a18c92607a3c849146614a5eafcf4403c9eba100;414.5
4543;fd9dd8a12247eb104cb93e9f97d172f1c1fd77a2;697.7
4544;38babb2c2d796ebee390a11f86e5aefc26378b68;630.3
4545;79827b6287ef919a3045ada64581da68fd353158;493.6
4546;0863b2eb8991c4b62db01386103711eec88464ef;441.1
4547;2549f8537984d5dc1a5873eae20c88f06072c2ad;606.7
4548;5cfb75e6f019821ec6066ef19cdb452f2d77d1ff;434.7
4549;99457a661f7705c36d8136ebb5c7bf08a548c32b;509.2
4550;ff903fbedfaed848bfc06712d41a399aa3f7b08a;479.7
4551;bd401e364e06d15ebc09b7b3584178fc795d41ac;
4552;dddb3d737b67dc8652659952350344d884252170;429.6
4553;f351488b1b0cfc9e90224f4401aff4ee271081b3;532.9
4554;eef88730db9d8e2405f56402b11f89de9e70c2c9;379.2
4555;0f3eaa35cdb18b85938a3643777a6d7f8f953707;
4556;f9327a0a12753c354720f5181df6bba8c44d6340;481.4
4557;78d8be51ebd77ef21519c4d649d04e65fc0356b4;
4558;e8f34fbba797a464aba6d78f1cbadad5723fd3f4;511.8
4559;fb872206a8bea0c188e9e249033789c499c342de;501
4560;33d4e31f7e4322dbde73271f12727216a5b4630f;547.3
4561;2591c87a3640082489c2cceb5532ff2093486184;566.7
4562;90842cfa843dd4419777c8cbca76e90be470ff15;548.3
4563;06e991371a24f9c47295363f34ab269c0ee34751;403.1
4564;e1b3bb39998dbc8d71831584cada5f97921ddfdc;422.4
4565;9eaa35afce755aeef24faee5ec0e78612f52b56c;895.5
4566;f9e660d68ce77f2c072dd9ef9733b6a7a97adb8a;
4567;3afe4b2df844880afb9ee320accccaa96f137ecd;
4568;0d470d3bba38be06ff6fe91994e90c4afae8cb63;
4569;a1009503c338410804794476c98d9dfeda6add0a;419.2
